Image Filename,Coefficients
412.png,[ 0.41941608 -0.46764688  0.32249642 -0.11602813]
413.png,[ 0.45482448 -0.51519781  0.34235234 -0.1179362 ]
414.png,[ 0.43653277 -0.478319    0.32329941 -0.11532186]
415.png,[ 0.32001372 -0.20803019  0.11899059 -0.06658704]
416.png,[ 0.29063192 -0.14539879  0.08474142 -0.06152638]
417.png,[ 0.30277267 -0.1729989   0.10702856 -0.06605883]
418.png,[ 0.43602995 -0.46286813  0.31774944 -0.11576071]
419.png,[ 0.46647408 -0.50881062  0.33976671 -0.11885034]
420.png,[ 0.46124105 -0.48643787  0.32293486 -0.11577997]
421.png,[ 0.30762051 -0.15215496  0.09310664 -0.06432185]
422.png,[ 0.32569762 -0.17604097  0.10565384 -0.06653401]
423.png,[ 0.42510208 -0.42259408  0.29891399 -0.11455932]
424.png,[ 0.31128978 -0.145368    0.09268869 -0.06539865]
425.png,[ 0.26702669 -0.06999958  0.05799241 -0.06095597]
426.png,[ 0.42861157 -0.38120295  0.23596483 -0.08663444]
427.png,[ 0.56939202 -0.58813686  0.31930802 -0.08873128]
428.png,[ 0.41275427 -0.34345682  0.22354938 -0.08644888]
429.png,[ 0.48768839 -0.44815818  0.25382892 -0.0801846 ]
430.png,[ 0.49839516 -0.4521362   0.25483009 -0.08003277]
431.png,[ 0.50310642 -0.46541577  0.26365651 -0.08185933]
432.png,[ 0.6955305  -0.82281537  0.47369637 -0.1133034 ]
433.png,[ 0.58645887 -0.6413625   0.38698119 -0.10224708]
434.png,[ 0.61602194 -0.67518287  0.39875122 -0.10288945]
435.png,[ 0.63740312 -0.69418327  0.40513918 -0.1033793 ]
436.png,[ 0.60363265 -0.65919998  0.401906   -0.10475381]
437.png,[ 0.63772549 -0.69457741  0.41894842 -0.1066659 ]
438.png,[ 0.54556363 -0.53769483  0.34040291 -0.09612734]
439.png,[ 0.68101803 -0.80046438  0.50116476 -0.12127115]
440.png,[ 0.80212657 -0.99877542  0.59291816 -0.12631918]
441.png,[ 0.76683808 -0.94630368  0.57237987 -0.12478241]
442.png,[ 0.76792828 -0.94379312  0.57808905 -0.12623792]
443.png,[ 0.64451044 -0.6739837   0.39675856 -0.08522775]
444.png,[ 0.64928432 -0.68538342  0.41488179 -0.08873714]
445.png,[ 0.63973093 -0.67593939  0.41470311 -0.08988231]
446.png,[ 0.64089556 -0.64950936  0.38525822 -0.08282318]
447.png,[ 0.70273343 -0.75418856  0.43234735 -0.08253403]
448.png,[ 0.6133843  -0.51346179  0.23947437 -0.03333327]
449.png,[ 0.73173518 -0.7567341   0.3882202  -0.05608282]
450.png,[ 0.76641993 -0.80785047  0.41857929 -0.06066322]
451.png,[ 0.75237344 -0.77770806  0.40994908 -0.06091254]
452.png,[ 0.72929874 -0.74218066  0.3908877  -0.05886985]
453.png,[ 0.75815423 -0.82460415  0.45589553 -0.07045434]
454.png,[ 0.97269159 -1.18986074  0.63597969 -0.08843804]
455.png,[ 0.96454976 -1.15427754  0.61184536 -0.08377003]
456.png,[ 0.99975593 -1.20345232  0.63629917 -0.08634173]
457.png,[ 1.03799655 -1.26473418  0.66293924 -0.09067434]
458.png,[ 1.02597018 -1.23973572  0.6481496  -0.08849566]
459.png,[ 1.00973005 -1.22873369  0.64524883 -0.08853792]
460.png,[ 1.01733107 -1.23709114  0.64754594 -0.08863208]
461.png,[ 0.97443416 -1.15229169  0.60125545 -0.08219294]
462.png,[ 0.99573445 -1.19150526  0.62371709 -0.08412403]
463.png,[ 1.00366963 -1.20027606  0.62629818 -0.08428715]
464.png,[ 1.00366963 -1.20027606  0.62629818 -0.08428715]
465.png,[ 1.03002021 -1.22454315  0.63293151 -0.08603026]
466.png,[ 1.03152305 -1.22609625  0.63472692 -0.08479762]
467.png,[ 1.03002021 -1.22454315  0.63293151 -0.08603026]
468.png,[ 1.03808102 -1.25826282  0.6555945  -0.08851369]
469.png,[ 1.03808102 -1.25826282  0.6555945  -0.08851369]
470.png,[ 1.04377022 -1.26094012  0.65023479 -0.08786139]
471.png,[ 1.03797754 -1.25703187  0.65165824 -0.08855091]
472.png,[ 1.0384889  -1.25577505  0.65146702 -0.08916185]
473.png,[ 1.0384889  -1.25577505  0.65146702 -0.08916185]
474.png,[ 1.03797754 -1.25703187  0.65165824 -0.08855091]
475.png,[ 1.03884222 -1.25756101  0.65581412 -0.08921956]
476.png,[ 1.0384889  -1.25577505  0.65146702 -0.08916185]
477.png,[ 1.04456946 -1.26391378  0.65600057 -0.08824795]
478.png,[ 1.04456946 -1.26391378  0.65600057 -0.08824795]
479.png,[ 1.04032653 -1.25704491  0.64984546 -0.08804976]
480.png,[ 1.02885683 -1.23855077  0.64422371 -0.08673814]
481.png,[ 1.04032653 -1.25704491  0.64984546 -0.08804976]
482.png,[ 1.03884222 -1.25756101  0.65581412 -0.08921956]
483.png,[ 1.03193651 -1.24452099  0.64907374 -0.08827575]
484.png,[ 1.02909766 -1.23794305  0.64060758 -0.08682102]
485.png,[ 1.05086528 -1.27145932  0.6560272  -0.08883861]
486.png,[ 1.0384889  -1.25577505  0.65146702 -0.08916185]
487.png,[ 1.04941108 -1.2719961   0.66200483 -0.09001043]
488.png,[ 1.0384889  -1.25577505  0.65146702 -0.08916185]
489.png,[ 1.0432457  -1.26372253  0.65833238 -0.08950256]
490.png,[ 1.04476244 -1.26328492  0.65241437 -0.08834152]
491.png,[ 1.0432457  -1.26372253  0.65833238 -0.08950256]
492.png,[ 1.03353369 -1.24418327  0.64317662 -0.08711281]
493.png,[ 1.04476244 -1.26328492  0.65241437 -0.08834152]
494.png,[ 1.06212522 -1.2915187   0.66899385 -0.08999112]
495.png,[ 1.06026314 -1.28930197  0.6668918  -0.09118015]
496.png,[ 1.03326027 -1.24471224  0.64674193 -0.08702114]
497.png,[ 1.06213801 -1.29063137  0.66529874 -0.09007195]
498.png,[ 1.06026314 -1.28930197  0.6668918  -0.09118015]
499.png,[ 1.04292488 -1.26201518  0.65403601 -0.08945363]
500.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
501.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
502.png,[ 1.07206657 -1.30630894  0.67320255 -0.09125577]
503.png,[ 1.04941108 -1.2719961   0.66200483 -0.09001043]
504.png,[ 1.06212522 -1.2915187   0.66899385 -0.08999112]
505.png,[ 1.06026314 -1.28930197  0.6668918  -0.09118015]
506.png,[ 1.05086528 -1.27145932  0.6560272  -0.08883861]
507.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
508.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
509.png,[ 1.05077069 -1.27224467  0.65970048 -0.08875956]
510.png,[ 1.06026314 -1.28930197  0.6668918  -0.09118015]
511.png,[ 1.07206657 -1.30630894  0.67320255 -0.09125577]
512.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
513.png,[ 1.08152841 -1.32425946  0.68412165 -0.09360516]
514.png,[ 1.05175934 -1.27708485  0.66511217 -0.09053136]
515.png,[ 1.08344179 -1.32565492  0.68256252 -0.09250194]
516.png,[ 1.04941108 -1.2719961   0.66200483 -0.09001043]
517.png,[ 1.0701533  -1.30491371  0.67476182 -0.09235902]
518.png,[ 1.09992936 -1.35418896  0.69871636 -0.09563724]
519.png,[ 1.0701533  -1.30491371  0.67476182 -0.09235902]
520.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
521.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
522.png,[ 1.04899031 -1.27012971  0.65762013 -0.08994679]
523.png,[ 1.0701533  -1.30491371  0.67476182 -0.09235902]
524.png,[ 1.07092591 -1.307359    0.67943192 -0.09246281]
525.png,[ 1.05274081 -1.27561395  0.66220173 -0.08978797]
526.png,[ 1.13233558 -1.42222662  0.73532405 -0.10090776]
527.png,[ 0.87422719 -0.93581586  0.46663605 -0.06824758]
528.png,[ 0.89967559 -0.98919877  0.49124216 -0.07092455]
529.png,[ 0.94702263 -1.05476068  0.51981309 -0.0741213 ]
530.png,[ 0.98505676 -1.15241567  0.60430173 -0.10511924]
531.png,[ 0.90098032 -1.0379185   0.56899575 -0.11120481]
532.png,[ 1.11912144 -1.47335648  0.84667722 -0.16694772]
533.png,[ 1.06126741 -1.33492676  0.73745319 -0.14734868]
534.png,[ 0.97114291 -1.19759236  0.67869444 -0.14732683]
535.png,[ 0.96714663 -1.17829389  0.65771043 -0.14282573]
536.png,[ 0.91696337 -1.05964487  0.56464959 -0.12603238]
537.png,[ 0.89303781 -1.04894736  0.56002411 -0.12609124]
538.png,[ 0.95315069 -1.13370863  0.59683621 -0.13015162]
539.png,[ 0.85223102 -0.92420923  0.4571208  -0.10787392]
540.png,[ 0.74582198 -0.75358737  0.38189002 -0.10600044]
541.png,[ 0.87715428 -1.07193817  0.60559601 -0.15776759]
542.png,[ 0.95568806 -1.19313674  0.66228061 -0.16436627]
543.png,[ 0.79276072 -0.87825448  0.47084533 -0.13476784]
544.png,[ 0.84860201 -1.00415438  0.5410941  -0.14513244]
545.png,[ 0.84155011 -0.98765772  0.52801508 -0.14215272]
546.png,[ 0.90694542 -1.10647253  0.5788613  -0.14744367]
547.png,[ 0.8676248  -1.05195398  0.55151848 -0.14383422]
548.png,[ 0.76959941 -0.8380955   0.41211801 -0.1224335 ]
549.png,[ 0.83497513 -0.9549256   0.46447943 -0.12851988]
550.png,[ 0.80794577 -0.9234238   0.45004229 -0.12686009]
551.png,[ 0.89782356 -1.10018888  0.54440316 -0.14159861]
552.png,[ 0.78409095 -0.90698828  0.45423327 -0.13678935]
553.png,[ 0.67700015 -0.68939836  0.32477522 -0.1192574 ]
554.png,[ 0.68816763 -0.71981182  0.3398593  -0.12160134]
555.png,[ 0.71581836 -0.77311569  0.36279998 -0.12393098]
556.png,[ 0.70333694 -0.77039943  0.36697551 -0.12557203]
557.png,[ 0.70556254 -0.77443719  0.36392287 -0.1242096 ]
558.png,[ 0.74503678 -0.85024322  0.40624903 -0.13051507]
559.png,[ 0.72045823 -0.81560066  0.38828853 -0.12715735]
560.png,[ 0.70053522 -0.79887272  0.38643916 -0.1280735 ]
561.png,[ 0.57420742 -0.54164327  0.22665959 -0.10339406]
562.png,[ 0.60673977 -0.60649453  0.25895794 -0.10706298]
563.png,[ 0.57461519 -0.55868171  0.24081617 -0.10567576]
564.png,[ 0.57034358 -0.55859812  0.2419988  -0.1053824 ]
565.png,[ 0.53665345 -0.51847798  0.22912967 -0.10489531]
566.png,[ 0.75473508 -0.93259539  0.45647134 -0.13642361]
567.png,[ 0.7170204  -0.88351677  0.43864997 -0.13521645]
568.png,[ 0.72691046 -0.89195659  0.4400096  -0.13438758]
569.png,[ 0.6782021  -0.82280728  0.41026312 -0.13069092]
570.png,[ 0.69122595 -0.84759029  0.42165642 -0.13155676]
571.png,[ 0.64935848 -0.7872209   0.39407501 -0.12778529]
572.png,[ 0.63824262 -0.78907221  0.40110336 -0.1295559 ]
573.png,[ 0.66343056 -0.82833576  0.42343846 -0.13356902]
574.png,[ 0.45864746 -0.43819839  0.20024641 -0.10020774]
575.png,[ 0.63138328 -0.77005021  0.39194336 -0.12807487]
576.png,[ 0.57778739 -0.68758422  0.35355519 -0.12292929]
577.png,[ 0.55238009 -0.66382464  0.34796305 -0.12251028]
578.png,[ 0.50122778 -0.56756181  0.29146016 -0.11228284]
579.png,[ 0.46090728 -0.48883008  0.24873624 -0.10475086]
580.png,[ 0.44366192 -0.47574341  0.25548669 -0.10855959]
581.png,[ 0.37368448 -0.38235713  0.22665586 -0.10594903]
582.png,[ 0.33532932 -0.3150671   0.19071626 -0.10003994]
583.png,[ 0.31834641 -0.28551631  0.18001025 -0.09955514]
584.png,[ 0.39573968 -0.42174008  0.23377671 -0.09802551]
585.png,[ 0.38215912 -0.39739089  0.21935276 -0.09512464]
586.png,[ 0.51108145 -0.65837616  0.3727871  -0.11665421]
587.png,[ 0.34570115 -0.33817473  0.18959983 -0.09036951]
588.png,[ 0.4540261  -0.55882012  0.32542223 -0.1103083 ]
589.png,[ 0.43244521 -0.52493131  0.30947502 -0.10816677]
590.png,[ 0.42906304 -0.52075436  0.30870512 -0.10818825]
591.png,[ 0.38707277 -0.45935438  0.28230661 -0.10523662]
592.png,[ 0.22375116 -0.09931028  0.03161765 -0.04980907]
593.png,[ 0.20538176 -0.07158752  0.02084698 -0.04872911]
594.png,[ 0.18623948 -0.03582631  0.00271769 -0.0462475 ]
595.png,[ 0.20584988 -0.10139461  0.06302001 -0.05787723]
596.png,[ 0.31136175 -0.31539779  0.19092418 -0.07571917]
597.png,[ 0.28759196 -0.28060644  0.17509563 -0.0738779 ]
598.png,[ 0.39740128 -0.45742045  0.24416633 -0.07331138]
599.png,[ 0.3427353  -0.36322751  0.19784836 -0.06701106]
600.png,[ 0.30657102 -0.33266352  0.2067356  -0.07064211]
601.png,[ 0.24923706 -0.23583578  0.16432089 -0.06546093]
602.png,[ 0.39344576 -0.51676083  0.32532637 -0.0875102 ]
603.png,[ 0.32300732 -0.39962472  0.26922259 -0.07926202]
604.png,[ 0.14735222 -0.04068591  0.0377451  -0.03287872]
605.png,[ 0.1519737  -0.09155196  0.09413565 -0.04497666]
606.png,[ 0.17463535 -0.1116309   0.07784928 -0.03125796]
607.png,[ 0.09858264  0.0522546  -0.04665045  0.00665635]
608.png,[ 0.0668258   0.10580248 -0.07022377  0.00960324]
609.png,[ 0.05150381  0.09590006 -0.04042996  0.00184412]
610.png,[ 0.03475881  0.12497715 -0.05210053  0.00326673]
611.png,[ 0.02456504  0.12723142 -0.04505813  0.00142633]
612.png,[ 0.01519655  0.14171465 -0.05175744  0.00230909]
613.png,[-0.48676701  0.96720891 -0.43539382  0.05438563]
614.png,[-0.50323567  0.98664173 -0.4390485   0.05416306]
615.png,[ 0.39856675 -0.46049953  0.29844557 -0.04462446]
616.png,[ 0.40103653 -0.45624215  0.27572233 -0.03324037]
617.png,[ 0.67532624 -0.96609321  0.54458573 -0.07356716]
618.png,[ 0.49080398 -0.63580653  0.37241189 -0.04738043]
619.png,[ 0.38703319 -0.47154073  0.29385611 -0.03693793]
620.png,[ 0.61927862 -0.90378355  0.52783308 -0.07247077]
621.png,[ 0.41795545 -0.55343969  0.34858572 -0.04559402]
622.png,[ 0.71111621 -1.11226662  0.65534786 -0.09162839]
623.png,[ 0.53861986 -0.80606467  0.49497293 -0.06685226]
624.png,[ 0.54294807 -0.82302404  0.50686819 -0.06880357]
625.png,[ 0.65967389 -1.05072017  0.63254188 -0.08832226]
626.png,[ 0.03057988 -0.00089174  0.07085117 -0.01057203]
627.png,[ 0.00062293  0.04259549  0.0520811  -0.00838686]
628.png,[-0.04123858  0.14994826 -0.02758286  0.00645769]
629.png,[ 0.01641263  0.03253666  0.03738915 -0.0034628 ]
630.png,[ 0.00306922  0.05210039  0.02793504 -0.00190727]
631.png,[ 0.01972559  0.00363382  0.05765117 -0.00668134]
632.png,[ 0.01044741  0.0130836   0.05609739 -0.00713319]
633.png,[ 0.07910917 -0.12465237  0.13055465 -0.01834796]
634.png,[ 0.0629193  -0.09861754  0.11633652 -0.01601636]
635.png,[ 0.02960457 -0.0584057   0.10058601 -0.01412104]
636.png,[ 0.16280887 -0.25740581  0.17345018 -0.02034912]
637.png,[-0.07347842  0.16215551 -0.04953352  0.0097806 ]
638.png,[-0.04413139  0.11267728 -0.02732744  0.00696803]
639.png,[-0.05462999  0.10394206 -0.00390345 -0.0054515 ]
640.png,[-0.12513359  0.23763756 -0.08975613  0.00934133]
641.png,[ 0.01247896  0.00391183  0.02095835 -0.00490386]
642.png,[-0.02324201  0.03961036  0.01139038 -0.00471108]
643.png,[-0.08371504  0.19964208 -0.11691667  0.01764147]
644.png,[ 0.0519585  -0.10432488  0.10327953 -0.03373521]
645.png,[ 0.14798506 -0.29350047  0.2048098  -0.04946597]
646.png,[ 0.06319787 -0.16326054  0.16106531 -0.05380148]
647.png,[ 0.10799825 -0.25620896  0.19849096 -0.05003735]
648.png,[-0.02298192  0.0382994  -0.0191478   0.00273513]
649.png,[-0.07584024  0.10141946 -0.04031483  0.00400439]
650.png,[ 0.0425901  -0.08280382  0.02647693 -0.00141462]
651.png,[ 0.11861878 -0.24548991  0.14886237 -0.03855051]
652.png,[ 0.18177851 -0.34848247  0.19613326 -0.05167118]
653.png,[ 0.07008274 -0.12507932  0.04511437 -0.0279497 ]
654.png,[ 0.1103318  -0.16230056  0.02195262 -0.02286644]
655.png,[-0.04989867  0.11530318 -0.11954803 -0.00944163]
656.png,[ 0.03764216 -0.06628274 -0.02349517 -0.02322294]
657.png,[ 0.12840613 -0.23114431  0.06896376 -0.04774125]
658.png,[ 0.23000227 -0.4675074   0.24602856 -0.0978033 ]
659.png,[ 0.17379927 -0.35365799  0.16689785 -0.08601688]
660.png,[ 0.18426455 -0.37642319  0.17099592 -0.08736526]
661.png,[ 0.15986356 -0.31645652  0.11990598 -0.07991052]
662.png,[ 0.22009344 -0.48281168  0.26184528 -0.12484909]
663.png,[ 0.28693149 -0.60951438  0.32373372 -0.13345997]
664.png,[ 0.32463777 -0.65915614  0.32794071 -0.13120896]
665.png,[ 0.19403827 -0.41731096  0.18895803 -0.11255206]
666.png,[ 0.2577435  -0.51399112  0.21599389 -0.11330018]
667.png,[ 0.11656513 -0.24257928  0.06355543 -0.0988645 ]
668.png,[ 0.10521063 -0.22728548  0.05282823 -0.09854581]
669.png,[ 0.3214723  -0.66633721  0.32607465 -0.15592283]
670.png,[ 0.26371367 -0.54570446  0.2411842  -0.14397284]
671.png,[ 0.24853013 -0.51502553  0.22179694 -0.14688658]
672.png,[ 0.16710764 -0.35482913  0.12201132 -0.13317498]
673.png,[ 0.19803658 -0.38957124  0.11426587 -0.13006041]
674.png,[ 0.01639348 -0.07523365 -0.04424252 -0.11564549]
675.png,[ 0.03292452 -0.091417   -0.05784532 -0.11082809]
676.png,[ 0.07527424 -0.17545662 -0.01210123 -0.12047107]
677.png,[ 0.09287399 -0.23920711  0.04910228 -0.14422083]
678.png,[ 0.08462244 -0.24269268  0.06149253 -0.15244186]
679.png,[ 0.29740589 -0.65835187  0.3034988  -0.19860065]
680.png,[ 0.19126889 -0.45944165  0.18587234 -0.18176337]
681.png,[ 0.25775903 -0.58145287  0.24392296 -0.19005321]
682.png,[ 0.27965991 -0.6110604   0.24410775 -0.1888305 ]
683.png,[ 0.24439215 -0.5622535   0.22475175 -0.19146496]
684.png,[ 0.155948   -0.39126515  0.11757266 -0.17605495]
685.png,[ 0.17973348 -0.44787956  0.14562199 -0.18031938]
686.png,[ 0.18797291 -0.43548705  0.11196499 -0.17373568]
687.png,[ 0.22534101 -0.50391737  0.13880824 -0.17726755]
688.png,[ 0.18341442 -0.43502796  0.09700246 -0.17472586]
689.png,[ 0.17070162 -0.38899447  0.04739823 -0.16491167]
690.png,[ 0.20731124 -0.45561219  0.07063785 -0.16772145]
691.png,[ 0.22183736 -0.48633032  0.07983149 -0.16792614]
692.png,[ 0.27950221 -0.57865947  0.10720226 -0.17031337]
693.png,[ 0.30489056 -0.63337997  0.13528442 -0.17519534]
694.png,[ 0.26239619 -0.54655363  0.07439562 -0.16492269]
695.png,[ 0.26012706 -0.56283214  0.09252817 -0.16977705]
696.png,[ 0.3733949  -0.8002038   0.24272725 -0.20401004]
697.png,[ 0.4027789  -0.85487517  0.26314038 -0.20594959]
698.png,[ 0.09312022 -0.22496597 -0.16060877 -0.1030572 ]
699.png,[ 0.24357598 -0.58812966  0.128657   -0.19211044]
700.png,[ 0.20872793 -0.52819699  0.090076   -0.18698436]
701.png,[ 1.23170262 -2.84202147  1.82762546 -0.64997464]
702.png,[ 0.26243439 -0.64037924  0.14347251 -0.19392087]
703.png,[ 0.27037858 -0.65372318  0.14269787 -0.19331486]
704.png,[ 0.49415993 -1.11843027  0.43528431 -0.25076459]
705.png,[ 0.32586762 -0.75334486  0.15218173 -0.16437598]
706.png,[ 0.25899253 -0.60249983  0.04687763 -0.14865282]
707.png,[ 0.16511546 -0.45987407 -0.02147246 -0.14146473]
708.png,[ 0.19351157 -0.52549874  0.02130294 -0.15115398]
709.png,[ 0.17350872 -0.48603699 -0.01388796 -0.14319425]
710.png,[ 0.21925056 -0.58569171  0.04206671 -0.1532324 ]
711.png,[ 0.41697496 -1.01973893  0.35330394 -0.24354302]
712.png,[ 0.13224697 -0.40856204 -0.08264087 -0.13198679]
713.png,[ 0.14762552 -0.45665553 -0.05442274 -0.13643191]
714.png,[ 0.14061658 -0.46078281 -0.05206919 -0.13666879]
715.png,[ 0.21875428 -0.60061325  0.01392279 -0.14436333]
716.png,[ 0.3066169  -0.85071568  0.24741918 -0.22967603]
717.png,[ 0.06427883 -0.32193135 -0.14452261 -0.12444245]
718.png,[ 0.00354668 -0.22757878 -0.19350962 -0.11665349]
719.png,[ 0.04214363 -0.34689559 -0.10147626 -0.1386321 ]
720.png,[ 0.06836308 -0.41602249 -0.0593524  -0.14645359]
721.png,[ 0.09681664 -0.48727393 -0.01665635 -0.15399667]
722.png,[ 0.1726848  -0.62954749  0.0544638  -0.16290003]
723.png,[ 0.02162448 -0.36798716 -0.09325484 -0.14002224]
724.png,[ 0.04435607 -0.42630874 -0.05418754 -0.14713911]
725.png,[ 0.08403032 -0.50234424 -0.02424167 -0.15052161]
726.png,[ 0.02147347 -0.39564275 -0.0834295  -0.14117856]
727.png,[-0.0777171  -0.22388385 -0.17257888 -0.13053045]
728.png,[-0.04675932 -0.30686037 -0.11058137 -0.14565999]
729.png,[-0.05953231 -0.29879454 -0.13235552 -0.14071726]
730.png,[-0.08319602 -0.27258659 -0.13456203 -0.14053711]
731.png,[-0.04053477 -0.33288822 -0.11872643 -0.14097671]
732.png,[-0.00124135 -0.45957023 -0.03995896 -0.15688575]
733.png,[-0.10312129 -0.26265592 -0.15107166 -0.14089404]
734.png,[-0.1355133  -0.24121379 -0.15921086 -0.1408043 ]
735.png,[-0.14863274 -0.20633406 -0.1933298  -0.13396173]
736.png,[-0.21222523 -0.12951522 -0.23057035 -0.12908127]
737.png,[-0.25811366 -0.0675742  -0.26218993 -0.12532333]
738.png,[-0.29099318  0.00094756 -0.31376322 -0.11614244]
739.png,[-0.15276103 -0.32309908 -0.09709062 -0.16707468]
740.png,[-0.18163771 -0.29473821 -0.10727647 -0.16898379]
741.png,[-0.28881933 -0.13438378 -0.1794013  -0.1625325 ]
742.png,[-0.33975592 -0.02389359 -0.26779236 -0.14724613]
743.png,[-0.25051135 -0.23324561 -0.128541   -0.18310824]
744.png,[-0.3108523  -0.15334778 -0.15789462 -0.19182504]
745.png,[-0.26476884 -0.24023567 -0.12764877 -0.19744191]
746.png,[-0.3507164  -0.13755361 -0.17160967 -0.19947413]
747.png,[-0.42997237  0.01472754 -0.27507554 -0.18606304]
748.png,[-0.61491476  0.33871796 -0.44501791 -0.17303174]
749.png,[-0.48539927  0.05106836 -0.27172235 -0.20455518]
750.png,[-0.69368507  0.41912518 -0.47288273 -0.18107621]
751.png,[-0.63126243  0.30890458 -0.42438381 -0.18945709]
752.png,[-0.68943997  0.39732981 -0.49741118 -0.17641282]
753.png,[-0.86414129  0.69225289 -0.62404878 -0.17183115]
754.png,[-0.83431273  0.56806019 -0.54229589 -0.18685861]
755.png,[-0.84001082  0.56400248 -0.54567065 -0.18438655]
756.png,[-1.1440071   0.9604954  -0.74493504 -0.15713679]
757.png,[-1.27495028  1.20871594 -0.86884543 -0.14368921]
758.png,[-1.16300679  0.99712837 -0.75469527 -0.1623822 ]
759.png,[-1.28273974  1.13250637 -0.81575524 -0.15609794]
760.png,[-1.31793113  1.14495604 -0.82761903 -0.1539055 ]
761.png,[-1.25441856  1.01800536 -0.76030293 -0.16417447]
762.png,[-1.31081057  1.12308959 -0.80409319 -0.15802502]
763.png,[-1.39985851  1.29120544 -0.91096574 -0.13954322]
764.png,[-1.43595515  1.26432559 -0.88650197 -0.14495713]
765.png,[-1.51148636  1.30769648 -0.89229416 -0.14751497]
766.png,[-1.60874374  1.53135715 -1.02576044 -0.12476638]
767.png,[-1.68707055  1.65656377 -1.08604454 -0.11645028]
768.png,[-1.70127124  1.68504992 -1.10311505 -0.1137817 ]
769.png,[-1.68081399  1.65684763 -1.09338464 -0.11461935]
770.png,[-1.66897991  1.64824786 -1.09677098 -0.11322547]
771.png,[-1.60553569  1.52119177 -1.02210438 -0.12493553]
772.png,[-1.61838769  1.54743171 -1.03810407 -0.12239102]
773.png,[-1.63124302  1.61317874 -1.07320253 -0.11631075]
774.png,[-1.61838769  1.54743171 -1.03810407 -0.12239102]
775.png,[-1.65806084  1.6196916  -1.07809014 -0.11642381]
776.png,[-1.58754943  1.49893459 -1.01759117 -0.12492943]
777.png,[-1.61605669  1.5427408  -1.03572448 -0.123022  ]
778.png,[-1.63775571  1.63820399 -1.09480633 -0.1124714 ]
779.png,[-1.58435387  1.52903621 -1.02934905 -0.12269803]
780.png,[-1.55980026  1.49015791 -1.01119421 -0.12508146]
781.png,[-1.59802575  1.52472618 -1.0354773  -0.1220287 ]
782.png,[-1.57129679  1.51329096 -1.02493309 -0.12305195]
783.png,[-1.62772479  1.55759821 -1.04379078 -0.1215207 ]
784.png,[-1.68494405  1.65366729 -1.09129799 -0.11490439]
785.png,[-1.60669373  1.57709396 -1.06009017 -0.11759933]
786.png,[-1.60577652  1.50906712 -1.01507375 -0.12608742]
787.png,[-1.56018303  1.44937249 -0.99170543 -0.12904219]
788.png,[-1.53923606  1.41064618 -0.97062476 -0.13191523]
789.png,[-1.72042871  1.69510682 -1.10603147 -0.1133411 ]
790.png,[-1.641027    1.57052475 -1.04650147 -0.12157235]
791.png,[-1.74742697  1.74547377 -1.1340989  -0.10898484]
792.png,[-1.64312256  1.5721282  -1.04620212 -0.12177862]
793.png,[-1.77977288  1.79861786 -1.15908658 -0.10604073]
794.png,[-1.74742697  1.74547377 -1.1340989  -0.10898484]
795.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
796.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
797.png,[-1.71826253  1.68458949 -1.09592033 -0.11558991]
798.png,[-1.71826253  1.68458949 -1.09592033 -0.11558991]
799.png,[-1.74172996  1.73441501 -1.12740014 -0.11042721]
800.png,[-1.72042871  1.69510682 -1.10603147 -0.1133411 ]
801.png,[-1.71396429  1.69343806 -1.1114246  -0.11172947]
802.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
803.png,[-1.72042871  1.69510682 -1.10603147 -0.1133411 ]
804.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
805.png,[-1.69560681  1.66374703 -1.09719887 -0.11389851]
806.png,[-1.73062194  1.72045301 -1.12370625 -0.11046954]
807.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
808.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
809.png,[-1.69560681  1.66374703 -1.09719887 -0.11389851]
810.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
811.png,[-1.70932541  1.68116031 -1.10235038 -0.11338091]
812.png,[-1.6486797   1.5874916  -1.06170701 -0.11850152]
813.png,[-1.74172996  1.73441501 -1.12740014 -0.11042721]
814.png,[-1.58995873  1.50525688 -0.98811198 -0.13157889]
815.png,[-1.54142271  1.43979216 -0.9681426  -0.13231177]
816.png,[-1.19374397  0.95279275 -0.7030804  -0.16646443]
817.png,[-1.05029722  0.82434762 -0.64497158 -0.17231981]
818.png,[-1.02215097  0.83776907 -0.67009912 -0.15994051]
819.png,[-0.84737344  0.57363484 -0.53914287 -0.16907503]
820.png,[-0.76574762  0.42877964 -0.45694254 -0.17742225]
821.png,[-0.72316996  0.32521572 -0.3763298  -0.18897904]
822.png,[-0.64206284  0.23783532 -0.35847293 -0.18294384]
823.png,[-0.70537546  0.36341884 -0.41039296 -0.17589239]
