Image Filename,Joint Angles
176_1723092497-528419922.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
177_1723092497-561730713.png,"[0.13555715 0.38592815 0.54734225 0.76209791 0.97659796 1.12629352
 1.22149758 1.28394942]"
178_1723092497-595040283.png,"[0.13471097 0.387501   0.5482646  0.76222193 0.97756145 1.12783439
 1.22316494 1.28556188]"
179_1723092497-628350586.png,"[0.13476826 0.3858645  0.54857397 0.76277255 0.976399   1.12579224
 1.22097396 1.2834751 ]"
180_1723092497-661659668.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
181_1723092497-694969482.png,"[0.13471097 0.387501   0.5482646  0.76222193 0.97756145 1.12783439
 1.22316494 1.28556188]"
182_1723092497-728278076.png,"[0.13556819 0.38858271 0.54664845 0.76067967 0.97784266 1.12903175
 1.22457059 1.28693117]"
183_1723092497-761587158.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
184_1723092497-794895264.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
185_1723092497-828204346.png,"[0.13471097 0.387501   0.5482646  0.76222193 0.97756145 1.12783439
 1.22316494 1.28556188]"
186_1723092497-861520996.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
187_1723092497-894838379.png,"[0.13385205 0.38647259 0.54548925 0.75581566 0.97074711 1.12250221
 1.21917748 1.28250049]"
188_1723092497-928154541.png,"[0.13251948 0.38096389 0.53985056 0.74737582 0.96059512 1.11330175
 1.21148148 1.27607393]"
189_1723092497-961471191.png,"[0.12950553 0.37296337 0.53952443 0.75383869 0.96603312 1.11593208
 1.21234941 1.27602643]"
190_1723092497-994786865.png,"[0.12592122 0.37420864 0.53578685 0.74100005 0.95401584 1.10824369
 1.20779688 1.27332631]"
191_1723092498-28103271.png,"[0.1233896  0.36036534 0.52323606 0.73201218 0.94565494 1.1003191
 1.200633   1.26694464]"
192_1723092498-61418213.png,"[0.12080611 0.34761363 0.51500766 0.72622584 0.93693028 1.09008456
 1.19060706 1.2576978 ]"
193_1723092498-94734131.png,"[0.11821804 0.34049101 0.50784151 0.71538978 0.92352376 1.07746402
 1.17978063 1.24852362]"
194_1723092498-128048828.png,"[0.11157513 0.33575664 0.50796931 0.71094663 0.91530882 1.06924593
 1.17281848 1.24280703]"
195_1723092498-161364014.png,"[0.10975443 0.32334552 0.49277159 0.69424636 0.89759274 1.05284586
 1.15856217 1.23052689]"
196_1723092498-194677979.png,"[0.10218806 0.31533808 0.48877298 0.68895263 0.8919047  1.0482585
 1.15518654 1.22805073]"
197_1723092498-227992920.png,"[0.0993458  0.30306846 0.47896865 0.68100345 0.88171032 1.03659835
 1.14363793 1.21728063]"
198_1723092498-261306396.png,"[0.09717754 0.29351522 0.46725552 0.66611388 0.8640862  1.01929071
 1.12814458 1.20374897]"
199_1723092498-294620605.png,"[0.09590942 0.29108749 0.45916318 0.65110123 0.84780246 1.00590987
 1.11804627 1.19613652]"
200_1723092498-327933594.png,"[0.09060219 0.2754877  0.44861513 0.64515268 0.84038711 0.9959817
 1.10706068 1.18516403]"
201_1723092498-361247314.png,"[0.08840639 0.26752762 0.43527698 0.62667317 0.82030022 0.97787881
 1.09189691 1.17258312]"
202_1723092498-394559814.png,"[0.08416382 0.25650867 0.42712848 0.61899196 0.80924028 0.96422314
 1.07765148 1.15886449]"
203_1723092498-427873047.png,"[0.08269573 0.2477856  0.42063456 0.61535986 0.80338465 0.95494932
 1.06635986 1.14687266]"
204_1723092498-461185059.png,"[0.08024526 0.24261641 0.40760421 0.59552664 0.78411024 0.94045565
 1.05658899 1.14052745]"
205_1723092498-494497803.png,"[0.07691293 0.23627504 0.40451498 0.59014579 0.77222468 0.92379239
 1.03827268 1.12242065]"
206_1723092498-527809326.png,"[0.07546591 0.22430521 0.39095435 0.5806724  0.7640674  0.91451657
 1.02768324 1.11108329]"
207_1723092498-561121338.png,"[0.07107448 0.22123376 0.38805797 0.57252264 0.7529484  0.90403094
 1.01929946 1.1048195 ]"
208_1723092498-594432373.png,"[0.07090764 0.2164608  0.37925176 0.56130294 0.73989835 0.89030801
 1.00591407 1.0922527 ]"
209_1723092498-627744141.png,"[0.06891637 0.20884221 0.36907779 0.55062275 0.72906418 0.87960848
 0.99566881 1.08263156]"
210_1723092498-661054443.png,"[0.06762042 0.2017212  0.35882153 0.53997922 0.71832315 0.86881192
 0.9850531  1.07240443]"
