Image Filename,Joint Angles
80_1723092374-85150879.png,"[0.01016272 0.02883899 0.04740786 0.07502341 0.11936516 0.18701061
 0.28151742 0.40034765]"
81_1723092374-118480225.png,"[0.01097024 0.03091827 0.04880915 0.07548748 0.12045458 0.19189789
 0.29414361 0.42346019]"
82_1723092374-151808594.png,"[0.01174993 0.0309795  0.04845378 0.07652286 0.12323823 0.19533529
 0.2959306  0.42103567]"
83_1723092374-185137695.png,"[0.01083473 0.02957877 0.04829154 0.0780027  0.12667212 0.20084316
 0.30325338 0.4293893 ]"
84_1723092374-218465820.png,"[0.01092342 0.02972028 0.04902848 0.07983283 0.1297326  0.20486203
 0.30753165 0.43297388]"
85_1723092374-251794678.png,"[0.0115662  0.03113966 0.04969817 0.07989737 0.13081458 0.20981514
 0.31955029 0.45378537]"
86_1723092374-285122559.png,"[0.01158326 0.03144603 0.05082068 0.08200801 0.13388983 0.21358601
 0.32346855 0.45714759]"
87_1723092374-318451172.png,"[0.01087341 0.02989032 0.04972946 0.08185857 0.13469646 0.21489114
 0.32442901 0.45687877]"
88_1723092374-351778809.png,"[0.01118201 0.02867065 0.04847881 0.0830512  0.13865788 0.21980934
 0.32683334 0.45320448]"
89_1723092374-385107178.png,"[0.01149435 0.02915194 0.04867002 0.08351472 0.1405419  0.22464761
 0.33598857 0.46699927]"
90_1723092374-418434570.png,"[0.01147133 0.02858438 0.04834902 0.08432007 0.14258744 0.22726951
 0.3379068  0.46687793]"
91_1723092374-451762695.png,"[0.01081032 0.02856477 0.04881811 0.08457441 0.14391459 0.23261526
 0.35071635 0.48895903]"
92_1723092374-485089844.png,"[0.0109889  0.02889687 0.04949873 0.08633071 0.14768602 0.23932285
 0.36074902 0.50163369]"
93_1723092374-518417969.png,"[0.01184349 0.02903303 0.05008903 0.08958025 0.15339263 0.24494944
 0.36225303 0.49561439]"
94_1723092374-551747314.png,"[0.01201634 0.02731308 0.0488583  0.09163743 0.1584252  0.24969425
 0.3616206  0.48523325]"
95_1723092374-585077637.png,"[0.01204533 0.02850901 0.04920434 0.08959101 0.15491891 0.24789861
 0.36582942 0.49866448]"
96_1723092374-618406982.png,"[0.01135284 0.02811414 0.05036024 0.09243681 0.16022602 0.25674904
 0.37892259 0.51555829]"
97_1723092374-651737061.png,"[0.01224452 0.02815495 0.04827541 0.08992318 0.15901511 0.25838736
 0.38424336 0.52416567]"
98_1723092374-685065918.png,"[0.01134417 0.02691988 0.04816137 0.09093848 0.16115311 0.26153807
 0.38808998 0.5282057 ]"
99_1723092374-718395752.png,"[0.01078727 0.0260768  0.04819391 0.09249334 0.16505907 0.26851295
 0.39820702 0.54054043]"
100_1723092374-751724609.png,"[0.0112697  0.0270288  0.04834722 0.09238586 0.16676678 0.27510204
 0.41218751 0.56193657]"
101_1723092374-785053955.png,"[0.01221968 0.0271379  0.04687542 0.091213   0.16714481 0.27748962
 0.41608427 0.56617279]"
102_1723092374-818382568.png,"[0.01249964 0.02716528 0.04746693 0.09383151 0.17258128 0.2855756
 0.42551777 0.57509228]"
103_1723092374-851711670.png,"[0.01275053 0.02809434 0.04868026 0.09575899 0.1767635  0.29408138
 0.43957635 0.59384655]"
104_1723092374-885040039.png,"[0.01300367 0.02821274 0.04929904 0.0978441  0.18056601 0.2990062
 0.44432608 0.59717866]"
105_1723092374-918368896.png,"[0.01187981 0.02983478 0.0532234  0.10026324 0.18073458 0.29905422
 0.4478539  0.60645166]"
106_1723092374-951696777.png,"[0.01163149 0.02887182 0.05325326 0.10290998 0.18669989 0.30777542
 0.45743452 0.61468038]"
107_1723092374-985025635.png,"[0.01258678 0.03077024 0.05536438 0.10600746 0.1919521  0.31622696
 0.46908393 0.6281367 ]"
108_1723092375-18353271.png,"[0.01393102 0.03267718 0.05668555 0.10819998 0.19662497 0.32455379
 0.48083965 0.6415738 ]"
109_1723092375-51681641.png,"[0.01432702 0.03504286 0.05812791 0.10686361 0.19403852 0.32500502
 0.48864377 0.65740779]"
110_1723092375-85009033.png,"[0.01454087 0.03732327 0.06171672 0.11049566 0.19813784 0.33116204
 0.49812488 0.66968012]"
111_1723092375-118337402.png,"[0.01441507 0.03853184 0.06336383 0.11101908 0.19756831 0.33096223
 0.50014918 0.67447773]"
112_1723092375-151664551.png,"[0.01422358 0.0369521  0.06350312 0.11554861 0.20640809 0.34109311
 0.5070288  0.67556783]"
113_1723092375-184992432.png,"[0.01383025 0.03807191 0.0647836  0.11506113 0.20495618 0.34171264
 0.51276158 0.68660638]"
114_1723092375-218319336.png,"[0.01427217 0.03889854 0.06485936 0.11411209 0.20329    0.34019039
 0.51234418 0.68757514]"
115_1723092375-251646973.png,"[0.01393798 0.03786453 0.0653096  0.11724543 0.20855987 0.34532895
 0.51457258 0.68586739]"
116_1723092375-284973633.png,"[0.01394192 0.03933621 0.06624374 0.11680467 0.20944589 0.35245912
 0.53101719 0.7094717 ]"
117_1723092375-318301025.png,"[0.01327989 0.03903978 0.06881251 0.12197687 0.21549575 0.35647413
 0.53060684 0.70480845]"
118_1723092375-351627197.png,"[0.01325071 0.03998765 0.07075624 0.12499988 0.22090048 0.36582448
 0.54384251 0.71975342]"
119_1723092375-384954346.png,"[0.01352109 0.04126159 0.07168456 0.12474303 0.22009919 0.36626379
 0.54704066 0.72546511]"
120_1723092375-418280518.png,"[0.01338418 0.04026457 0.07346161 0.13137832 0.23012955 0.37494288
 0.54932951 0.72040323]"
121_1723092375-451607422.png,"[0.01695767 0.04212794 0.07194314 0.13201618 0.23479692 0.3816679
 0.5539908  0.72053001]"
122_1723092375-484933105.png,"[0.0128284  0.04233016 0.07714266 0.13418284 0.23296641 0.38106547
 0.56114067 0.73678847]"
123_1723092375-518255859.png,"[0.01340913 0.04415841 0.07988349 0.13908459 0.24271868 0.39785728
 0.58357915 0.76048417]"
124_1723092375-551664063.png,"[0.01651032 0.04357491 0.07766757 0.14220905 0.24984461 0.40087812
 0.57472759 0.73976913]"
125_1723092375-585073486.png,"[0.01837569 0.04860196 0.08167242 0.14418408 0.25226824 0.40812587
 0.5890991  0.75932981]"
126_1723092375-618482422.png,"[0.01827332 0.04991657 0.08466806 0.14868927 0.25936579 0.41889437
 0.60279621 0.77372246]"
127_1723092375-651892822.png,"[0.01717683 0.05075335 0.08700079 0.14992199 0.26002246 0.42169881
 0.60975023 0.78400293]"
128_1723092375-685302490.png,"[0.01810426 0.04895872 0.08701788 0.15592749 0.2686107  0.42403519
 0.59930028 0.76242491]"
129_1723092375-718713623.png,"[0.01846192 0.04979866 0.08922483 0.16089683 0.27733269 0.43608218
 0.61247745 0.77445502]"
130_1723092375-752124023.png,"[0.01963695 0.05500078 0.09195339 0.15830947 0.27411392 0.44128774
 0.631038   0.80295172]"
131_1723092375-785535889.png,"[0.01950382 0.05463182 0.09507345 0.16583471 0.28292366 0.4456095
 0.62730252 0.79270995]"
132_1723092375-818947021.png,"[0.02038892 0.05743105 0.09781524 0.16820793 0.28675919 0.45332782
 0.63917137 0.80662573]"
133_1723092375-852359619.png,"[0.02167225 0.05741863 0.09684958 0.17039082 0.29450384 0.46590373
 0.65286548 0.8182621 ]"
134_1723092375-885771729.png,"[0.02184038 0.05676629 0.09929294 0.17747159 0.30266267 0.46859858
 0.64647051 0.80472265]"
135_1723092375-919185059.png,"[0.02050585 0.05715379 0.10044017 0.17673185 0.30147054 0.470834
 0.65437225 0.81701525]"
136_1723092375-952597656.png,"[0.02209285 0.05976744 0.10359989 0.18098716 0.30571766 0.47298971
 0.65330711 0.8134263 ]"
137_1723092375-986011719.png,"[0.02128356 0.06222976 0.1093255  0.18787845 0.31517237 0.4873711
 0.67230304 0.83425016]"
138_1723092376-19425293.png,"[0.02218403 0.06330354 0.11035436 0.18903036 0.31512995 0.48446501
 0.66640865 0.82676899]"
139_1723092376-52840088.png,"[0.02309329 0.06547096 0.11385872 0.19562073 0.32673154 0.5010261
 0.68494186 0.84411716]"
140_1723092376-86254150.png,"[0.02486675 0.06701632 0.1149116  0.19952641 0.33514323 0.51270287
 0.69663359 0.85365751]"
141_1723092376-119669922.png,"[0.02358197 0.06675606 0.1167634  0.20073341 0.33360701 0.50802135
 0.69035685 0.84751739]"
142_1723092376-153084717.png,"[0.02533465 0.07225964 0.12362586 0.20843148 0.34373512 0.52193394
 0.7068683  0.86424103]"
143_1723092376-186501221.png,"[0.02544777 0.07413524 0.12620345 0.20989796 0.34378469 0.52156082
 0.7071894  0.86548758]"
144_1723092376-219916992.png,"[0.02628646 0.07579031 0.12840231 0.21417476 0.35179932 0.53324547
 0.72014795 0.87744206]"
145_1723092376-253333984.png,"[0.02958542 0.0812866  0.13029288 0.21424062 0.35483017 0.54327703
 0.73603543 0.895263  ]"
146_1723092376-286750488.png,"[0.03028224 0.07914567 0.12991034 0.21865455 0.3591675  0.53954203
 0.72206577 0.8751113 ]"
147_1723092376-320168213.png,"[0.03184938 0.08738641 0.13794465 0.22129373 0.35903976 0.54351525
 0.73341002 0.89162081]"
148_1723092376-353585449.png,"[0.03180903 0.0873226  0.13857841 0.22322337 0.36236351 0.54747886
 0.73692677 0.89424031]"
149_1723092376-387004150.png,"[0.03342109 0.09180476 0.14484582 0.23183407 0.3743887  0.56230748
 0.75190816 0.90740143]"
150_1723092376-420422119.png,"[0.0346026  0.09456907 0.14582459 0.23063451 0.37336253 0.56448987
 0.75765963 0.91494318]"
151_1723092376-453841553.png,"[0.03488052 0.09534188 0.14701926 0.2324905  0.37612964 0.56790665
 0.76100094 0.91776693]"
152_1723092376-487260254.png,"[0.03698173 0.09796856 0.14909074 0.23653341 0.38328601 0.57682935
 0.76914177 0.92399605]"
153_1723092376-520680176.png,"[0.03822541 0.10077557 0.15246419 0.24156991 0.39142289 0.58771367
 0.78041019 0.93394343]"
154_1723092376-554078857.png,"[0.04130229 0.10690993 0.15821235 0.24704644 0.39694051 0.5931403
 0.78522172 0.93791253]"
155_1723092376-587479004.png,"[0.04172956 0.10889578 0.16019441 0.24687691 0.3936576  0.58786301
 0.78007876 0.93391858]"
156_1723092376-620878174.png,"[0.04267854 0.11063406 0.1628851  0.25227327 0.40272642 0.59910355
 0.79062225 0.94241951]"
157_1723092376-654278809.png,"[0.04264668 0.11125085 0.16352856 0.25216397 0.40203136 0.59862068
 0.79081333 0.94313757]"
158_1723092376-687678467.png,"[0.0415431  0.10959496 0.16273912 0.25197433 0.40215851 0.59878996
 0.79088874 0.94312697]"
159_1723092376-721079590.png,"[0.04305349 0.1121801  0.16401339 0.2518865  0.40127086 0.59804186
 0.79077147 0.94351197]"
160_1723092376-754480225.png,"[0.04251391 0.11159735 0.16412824 0.25232897 0.40165489 0.5981136
 0.79057218 0.94320169]"
161_1723092376-787881836.png,"[0.04300804 0.11208674 0.16421377 0.25236536 0.4016386  0.597875
 0.79009042 0.94259937]"
162_1723092376-821282959.png,"[0.04318318 0.11183347 0.1634697  0.25180536 0.40166078 0.59841398
 0.79076643 0.94316903]"
163_1723092376-854685303.png,"[0.04168502 0.11040712 0.16357462 0.25211996 0.4015662  0.59801926
 0.79045781 0.94309168]"
164_1723092376-888086914.png,"[0.04359279 0.11418053 0.16515458 0.25219054 0.40359118 0.60475887
 0.80061281 0.95399429]"
165_1723092376-921489746.png,"[0.04243164 0.11212303 0.16478332 0.2523399  0.40109019 0.59764889
 0.7906516  0.94373494]"
166_1723092376-954891846.png,"[0.04198372 0.11195816 0.16505224 0.25252361 0.40136356 0.59842624
 0.79193192 0.94522108]"
167_1723092376-988295410.png,"[0.04315657 0.11381036 0.16550163 0.25281974 0.40399417 0.60463046
 0.80009483 0.95335805]"
168_1723092377-21698242.png,"[0.0431837  0.11332392 0.16528632 0.25345625 0.40492606 0.60479442
 0.79920319 0.95185442]"
169_1723092377-55102295.png,"[0.04312201 0.11323243 0.16485784 0.25156608 0.40043629 0.59811431
 0.79221362 0.94577698]"
170_1723092377-88505615.png,"[0.04272653 0.11173509 0.16406781 0.2524606  0.40221048 0.59899166
 0.79145992 0.94392663]"
171_1723092377-121910400.png,"[0.04264861 0.1127516  0.16541765 0.25393013 0.4053615  0.60493209
 0.79907256 0.95160758]"
172_1723092377-155314209.png,"[0.04349237 0.11405032 0.16554752 0.25301255 0.40419516 0.60449687
 0.79956959 0.95262989]"
173_1723092377-188719482.png,"[0.04233144 0.11143301 0.16446147 0.25310482 0.40258097 0.59878131
 0.79082673 0.94316521]"
174_1723092377-222124023.png,"[0.0428242  0.11249959 0.16457658 0.25200577 0.40118485 0.59843119
 0.79183948 0.94496401]"
175_1723092377-255530029.png,"[0.04252656 0.11296756 0.16579411 0.25396372 0.40503087 0.60459833
 0.79900925 0.95179189]"
176_1723092377-288935059.png,"[0.04162398 0.1116329  0.16479276 0.25311    0.40464729 0.60502854
 0.80006403 0.95306521]"
177_1723092377-322341553.png,"[0.04346524 0.1145367  0.165763   0.2523757  0.40326233 0.60433358
 0.80046175 0.95412922]"
178_1723092377-355747314.png,"[0.04287587 0.11202277 0.16433482 0.25262431 0.40213958 0.59865318
 0.790987   0.94345438]"
179_1723092377-389154297.png,"[0.04228167 0.11269121 0.16533388 0.25208565 0.40061769 0.59811263
 0.79230952 0.94603551]"
180_1723092377-422560547.png,"[0.04257677 0.1126405  0.16497909 0.25203402 0.40085281 0.5982064
 0.79201703 0.94545928]"
181_1723092377-455968018.png,"[0.04192375 0.11235034 0.16505033 0.25266131 0.40391167 0.60473258
 0.80043796 0.95384828]"
182_1723092377-489375000.png,"[0.04323279 0.11341895 0.16534102 0.25344888 0.40486412 0.60471827
 0.79914829 0.95182612]"
183_1723092377-522782471.png,"[0.04258033 0.11207231 0.1646873  0.25266927 0.40189169 0.59854062
 0.79126074 0.94401882]"
184_1723092377-556097900.png,"[0.04297426 0.11365364 0.16601283 0.25368286 0.40433677 0.60377624
 0.79833486 0.95132535]"
185_1723092377-589414063.png,"[0.04248273 0.11045432 0.16282711 0.25215975 0.40258095 0.59906274
 0.79073957 0.94263985]"
186_1723092377-622728760.png,"[0.04303847 0.11294752 0.16499776 0.25224941 0.40108118 0.59797308
 0.79122962 0.94437832]"
187_1723092377-656044434.png,"[0.04249401 0.1123577  0.16512384 0.25272949 0.40152207 0.59809971
 0.79106763 0.94408894]"
188_1723092377-689358643.png,"[0.04297426 0.11365364 0.16601283 0.25368286 0.40433677 0.60377624
 0.79833486 0.95132535]"
189_1723092377-722673828.png,"[0.04247663 0.11109555 0.16326226 0.2516682  0.40165135 0.59879683
 0.79154131 0.94412469]"
190_1723092377-755987549.png,"[0.04312201 0.11323243 0.16485784 0.25156608 0.40043629 0.59811431
 0.79221362 0.94577698]"
191_1723092377-789302246.png,"[0.04356137 0.11359583 0.16465576 0.25121956 0.40021506 0.59808526
 0.79227936 0.94584621]"
192_1723092377-822615479.png,"[0.04297426 0.11365364 0.16601283 0.25368286 0.40433677 0.60377624
 0.79833486 0.95132535]"
193_1723092377-855929443.png,"[0.0431837  0.11332392 0.16528632 0.25345625 0.40492606 0.60479442
 0.79920319 0.95185442]"
194_1723092377-889242188.png,"[0.0430361  0.11210418 0.16479618 0.25358308 0.4028098  0.59812961
 0.78932505 0.94128397]"
195_1723092377-922555664.png,"[0.04294078 0.11218302 0.16448857 0.25270323 0.40210578 0.598533
 0.79084868 0.94333796]"
196_1723092377-955867920.png,"[0.04258033 0.11207231 0.1646873  0.25266927 0.40189169 0.59854062
 0.79126074 0.94401882]"
197_1723092377-989180908.png,"[0.04352953 0.11283413 0.16455326 0.25251998 0.40181313 0.59816395
 0.79043976 0.94293306]"
198_1723092378-22492676.png,"[0.04130772 0.11002756 0.16376671 0.25272886 0.40242175 0.59887829
 0.79113844 0.94357836]"
199_1723092378-55805176.png,"[0.04303847 0.11294752 0.16499776 0.25224941 0.40108118 0.59797308
 0.79122962 0.94437832]"
200_1723092378-89116455.png,"[0.04287587 0.11202277 0.16433482 0.25262431 0.40213958 0.59865318
 0.790987   0.94345438]"
201_1723092378-122428223.png,"[0.04361072 0.11233663 0.16377939 0.25223142 0.4021644  0.59873365
 0.79077594 0.94295548]"
202_1723092378-155739014.png,"[0.04370757 0.11325879 0.16403581 0.25101023 0.40053478 0.5985373
 0.7924775  0.94575442]"
